sample_id,image_name,engagement,behavior,short_text,detailed_text,attention_score,engagement_score,keywords,text_length
3511c68a-75c1-470a-aa51-e3e3b2eb8be9,0229.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.34,0.57,"fatigue, learning",3
d4fc6e28-85a1-4497-b641-7002920fdc5a,0230.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.32,0.52,"attention, fatigue",3
6d2d072e-c47a-4ff9-8be0-47a834dd84a9,0231.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.78,0.3,"learning, attention",3
c0ebadb9-d3b3-45ef-bdf1-bc01fefc7d93,0232.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.31,0.89,"learning, focus",3
0f19479d-21b7-4370-a1ce-887a6cb3fda3,0233.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.36,0.84,"learning, focus",3
26bb4cde-aaeb-4957-9a5f-be41ec240873,0234.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.32,0.58,"learning, attention",3
f2942266-f9b3-4f58-aea9-6052cc1667d6,0235.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.48,0.48,"fatigue, learning",3
6eca2858-ca75-440a-a4e5-61542d13d9b3,0236.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.97,0.32,"focus, learning",3
43eea6d5-b63e-4a53-82cd-dcfee90a6a7f,0237.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.99,0.69,"focus, learning",3
65698242-0ad2-4211-a3cb-3b98cd0f58b6,0238.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.72,0.6,"learning, attention",3
80a9b569-5333-4aca-a3d5-0caa7253a865,0239.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.32,0.33,"learning, fatigue",3
95b902c3-b351-423a-83d7-e30c16d0e4ac,0240.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.36,0.52,"learning, focus",3
fc70d860-0229-4397-8b3e-46084351ca50,0241.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.59,0.38,"focus, attention",3
c3d9f0f5-b17d-47b5-bd82-215f707b8a58,0242.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.77,0.63,"attention, learning",3
25dd9f53-309e-4f35-a0f2-0cb06a1de824,0243.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.46,0.83,"fatigue, learning",3
dc096d05-4492-4ec3-8fdf-eb3766f74250,0244.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.71,0.35,"fatigue, focus",3
4c5a6bc6-6a19-4ccf-b602-19e09d32897b,0245.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.71,0.44,"fatigue, focus",3
40db0b35-d0aa-4b8b-aa06-ed326195dfb4,0246.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.51,0.92,"fatigue, learning",3
7c104697-a599-4eec-9ab4-893e8f0286f2,0247.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.47,0.68,"focus, fatigue",3
3de20817-dead-47e3-8913-cace627573d4,0248.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.77,0.36,"learning, focus",3
265ae783-2731-45f4-9870-ea1543703b35,0249.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.64,0.66,"fatigue, learning",3
6f3fa69f-0fe7-4d81-a71e-f92052923389,0250.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.6,0.73,"attention, fatigue",3
416f94da-b417-4cdb-b0c8-aa76e25ce6c8,0251.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.35,0.79,"attention, learning",3
9a4acc84-f705-439d-bc84-709d0f6bb5b8,0252.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.42,0.91,"fatigue, attention",3
cf11a71a-7f25-4093-8e24-bcae3fa7f6bc,0253.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.57,0.99,"focus, fatigue",3
d995230d-2870-4f13-a485-9bc84189a716,0254.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.59,0.55,"fatigue, attention",3
5f29a602-f808-4cd3-b7bb-089b368d03f6,0255.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.65,0.73,"learning, attention",3
0a83bfae-e32f-4c69-910c-26ea8e07fa09,0256.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.63,0.56,"attention, focus",3
0060080b-d5d2-47d6-acfb-f5cb26869004,0257.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.79,0.61,"attention, focus",3
769e2f07-fafa-41bf-b21a-1255bce75a6d,0258.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.42,0.96,"learning, attention",3
b49eec84-6308-41a8-a3df-49f81d601c03,0259.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.82,0.36,"attention, focus",3
a1a64fe5-2d37-4578-9f52-ef52085efa81,0260.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.82,0.45,"attention, fatigue",3
2d08dbf0-c601-4a5a-a088-3ee6802b9adb,0261.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.9,0.92,"attention, focus",3
8da2baf7-9c38-4b9c-b4cb-798f21f8f09a,0262.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.85,0.87,"fatigue, attention",3
963c0999-e047-456e-8e63-252d50ffd657,0263.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.78,0.64,"attention, focus",3
c0ed73fd-9941-4d10-b081-1bce72b9d15f,0264.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.68,0.63,"focus, attention",3
7076c937-a641-4d13-b7d9-41635bbe077e,0265.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.38,0.51,"learning, attention",3
4b1d2854-35f7-44d1-8781-bc3cdaf45224,0266.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.67,0.34,"fatigue, attention",3
b64aa07a-edcb-464d-beb8-6c390dc9cc14,0267.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.75,0.51,"learning, attention",3
f07f9d1c-9e4e-458c-b26f-66295dedf658,0268.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.65,0.32,"attention, learning",3
1f0cf89e-3009-434a-a382-0c58829a6ac3,0269.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.56,0.74,"fatigue, focus",3
0dfd3229-ea78-4c6f-97bb-534c04c92b10,0270.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.45,0.4,"learning, fatigue",3
82625b70-e53a-40cc-8440-e8e02b0c8472,0271.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.44,0.73,"attention, fatigue",3
c188b499-e09e-46c3-b021-dfb9f8d7e215,0272.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.67,0.96,"attention, focus",3
758a29f3-516f-45c1-b6a4-3dbd07dda049,0273.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.47,0.39,"attention, learning",3
232759a9-3255-46c2-9eb3-cd83ed0e2bda,0274.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.69,0.72,"attention, focus",3
ce537eca-def9-4279-986a-375742bc35a3,0275.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.52,0.55,"focus, attention",3
e11abf9b-ea65-4503-9088-70259b36de5b,0276.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.96,0.63,"learning, attention",3
caf01daf-a238-4de9-a52a-f028f4104069,0277.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.78,0.45,"fatigue, attention",3
111eb974-5fdb-4484-8453-6fb29784e4a2,0278.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.78,0.72,"focus, fatigue",3
80092310-8e46-4231-a03c-c742cadb3632,0279.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.65,0.68,"learning, attention",3
c9dbe63a-07ad-40cd-a4dc-1611ffc86a99,0280.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.73,0.92,"focus, learning",3
e883f489-4040-4375-a0f8-a7026187e965,0281.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.71,0.88,"attention, fatigue",3
782a7669-f57f-492a-82bd-a678063e2365,0282.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.7,0.45,"learning, attention",3
296c0165-0097-46d0-b818-f90e00eb6b3a,0283.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.37,0.73,"learning, attention",3
b0c9afb2-df0e-40da-a868-53d16987567d,0284.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.49,0.74,"learning, attention",3
e41e2c90-0cec-487d-95e5-916b5e0e787c,0285.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.42,0.73,"fatigue, attention",3
66ab1afe-54b8-4167-96d7-2797c855e43b,0286.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.97,0.85,"focus, fatigue",3
11205fb3-3837-4818-b767-ab86fb6fefd3,0287.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.54,0.57,"learning, focus",3
abdd19b0-c897-4a41-be03-a671f0f49382,0288.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.76,0.53,"learning, fatigue",3
f06b4d53-9935-443d-a499-796e3f1c5781,0289.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.76,0.66,"fatigue, attention",3
6110ae3b-d49b-4aae-b3e4-a11a1b768134,0290.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.93,0.47,"attention, focus",3
1e8fcc87-a42f-4928-bd7a-48b4c3e4e9a2,0291.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.32,0.64,"fatigue, learning",3
32826a42-e0dd-4494-b614-734f452ef725,0292.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.34,0.57,"attention, focus",3
36384449-cf0b-40fd-8c46-c04266630593,0293.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.48,0.77,"learning, attention",3
0ee09775-6edd-45e4-9156-20c9fa4f80e9,0294.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.45,0.35,"fatigue, attention",3
6dc5a643-7c97-4299-8910-6d8a41357f0e,0295.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.41,0.76,"focus, attention",3
0c8243ff-ca6e-4b81-834c-f301a1397530,0296.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.3,0.96,"learning, fatigue",3
96373d28-cb3a-4643-8af7-d5e5947db5e2,0297.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.74,0.69,"learning, attention",3
b438d80e-38aa-48bf-aa48-787193dddca2,0298.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.31,0.3,"attention, fatigue",3
6ee27a45-7f45-4365-8e94-741f70196ec6,0299.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.89,0.38,"learning, focus",3
5face6d0-95f4-4008-a789-44366a189064,0300.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.96,0.92,"focus, attention",3
72336d87-b2c8-4974-ab00-1c388256a488,0301.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.92,0.94,"attention, fatigue",3
f3e80166-889c-49b4-8b23-cf5a73c27787,0302.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.62,0.71,"learning, fatigue",3
a52f3e63-14fb-4f3a-9129-8699bf9f69f2,0303.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.98,0.76,"attention, learning",3
0687d5f2-c38b-4903-9777-2c0d7eb28033,0304.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.8,0.4,"attention, fatigue",3
1e9d536a-7670-487f-8b22-b2319a14b709,0305.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.38,0.83,"learning, fatigue",3
0953ad49-5c41-424e-8a05-13dd1d3f8874,0306.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.69,0.7,"fatigue, focus",3
334c7a08-a779-413e-9a5a-b0837ec2c6de,0307.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.3,0.69,"learning, attention",3
91756933-0d86-4f3f-b3db-1124be952751,0308.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.46,0.81,"attention, focus",3
6bf7a891-9628-4750-90cd-162278d92303,0309.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.56,0.6,"fatigue, learning",3
86b1528f-3667-451f-8f03-ec737d38f13c,0310.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.79,0.72,"focus, attention",3
22bf46b3-f895-4206-b74a-2edd4889a948,0311.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.33,0.72,"attention, learning",3
83cd7a1e-6ea9-4e6b-8b5a-ed63f583add7,0312.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.81,0.82,"focus, learning",3
7b7d2a94-feaa-4810-9b4b-8887daf2bbb4,0313.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.6,0.83,"learning, fatigue",3
4f3f9071-6e0f-4a40-b76d-a2387a8e37b3,0314.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.4,0.52,"focus, fatigue",3
0cb54554-f654-431e-b5ac-05292175a107,0315.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.84,0.47,"fatigue, learning",3
81d540d9-c300-4957-836c-4dc25f864c32,0316.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.52,0.96,"learning, focus",3
c9460ee0-c52b-4fce-ac9a-bbf8e6c6f963,0317.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.78,0.41,"learning, fatigue",3
2768262c-bbcd-40c7-8585-1539614637c6,0318.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.42,0.87,"focus, attention",3
01559344-4f90-483b-8415-3e70251c8a1c,0319.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.96,0.98,"fatigue, focus",3
f1556fc3-b53e-4174-82e6-4095a28841cd,0320.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.78,0.83,"focus, learning",3
9f0e7ee8-7979-433c-ae2c-31ccc89df23f,0321.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.41,0.73,"attention, learning",3
e89baa0a-0bd8-4701-94d0-17227290157c,0322.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.83,0.64,"focus, fatigue",3
978c6e27-5b47-4d82-a8d1-ac51f2105579,0323.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.86,0.4,"fatigue, focus",3
79a4c7dc-62a8-41ab-ae7e-41484703b8d8,0324.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.72,0.74,"focus, fatigue",3
143a76c2-5895-4834-9060-47cdd8481bc5,0325.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.36,0.8,"learning, fatigue",3
74efa79d-b4a0-4c64-b06e-e03610c9419f,0326.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.46,0.82,"focus, attention",3
