sample_id,image_name,engagement,behavior,age,gender,device,attention_score,session_duration
0ee09775-6edd-45e4-9156-20c9fa4f80e9,0294.jpg,Engaged,Confused,22,Male,Tablet,0.44,80
6dc5a643-7c97-4299-8910-6d8a41357f0e,0295.jpg,Engaged,Confused,25,Male,Tablet,0.59,70
0c8243ff-ca6e-4b81-834c-f301a1397530,0296.jpg,Engaged,Confused,24,Male,Laptop,0.56,83
96373d28-cb3a-4643-8af7-d5e5947db5e2,0297.jpg,Engaged,Confused,20,Female,Laptop,0.39,41
b438d80e-38aa-48bf-aa48-787193dddca2,0298.jpg,Engaged,Confused,18,Female,Laptop,0.83,44
6ee27a45-7f45-4365-8e94-741f70196ec6,0299.jpg,Engaged,Confused,22,Female,Tablet,0.3,98
5face6d0-95f4-4008-a789-44366a189064,0300.jpg,Engaged,Confused,25,Male,Tablet,0.84,74
72336d87-b2c8-4974-ab00-1c388256a488,0301.jpg,Engaged,Confused,24,Female,Laptop,0.72,87
f3e80166-889c-49b4-8b23-cf5a73c27787,0302.jpg,Engaged,Confused,21,Female,Tablet,0.78,68
a52f3e63-14fb-4f3a-9129-8699bf9f69f2,0303.jpg,Engaged,Confused,23,Female,Tablet,0.45,86
0687d5f2-c38b-4903-9777-2c0d7eb28033,0304.jpg,Engaged,Confused,23,Female,Laptop,0.42,58
1e9d536a-7670-487f-8b22-b2319a14b709,0305.jpg,Engaged,Confused,22,Male,Mobile,0.89,114
0953ad49-5c41-424e-8a05-13dd1d3f8874,0306.jpg,Engaged,Confused,22,Female,Tablet,0.87,119
334c7a08-a779-413e-9a5a-b0837ec2c6de,0307.jpg,Engaged,Confused,21,Male,Mobile,0.51,115
91756933-0d86-4f3f-b3db-1124be952751,0308.jpg,Engaged,Confused,23,Female,Mobile,0.6,38
6bf7a891-9628-4750-90cd-162278d92303,0309.jpg,Engaged,Confused,24,Female,Tablet,0.8,83
86b1528f-3667-451f-8f03-ec737d38f13c,0310.jpg,Engaged,Confused,23,Female,Mobile,0.87,10
22bf46b3-f895-4206-b74a-2edd4889a948,0311.jpg,Engaged,Confused,22,Female,Laptop,0.35,112
83cd7a1e-6ea9-4e6b-8b5a-ed63f583add7,0312.jpg,Engaged,Confused,19,Male,Tablet,0.4,27
7b7d2a94-feaa-4810-9b4b-8887daf2bbb4,0313.jpg,Engaged,Confused,20,Male,Tablet,0.39,30
4f3f9071-6e0f-4a40-b76d-a2387a8e37b3,0314.jpg,Engaged,Confused,20,Male,Laptop,0.47,13
0cb54554-f654-431e-b5ac-05292175a107,0315.jpg,Engaged,Confused,22,Female,Mobile,0.64,25
81d540d9-c300-4957-836c-4dc25f864c32,0316.jpg,Engaged,Confused,18,Male,Laptop,0.91,10
c9460ee0-c52b-4fce-ac9a-bbf8e6c6f963,0317.jpg,Engaged,Confused,25,Male,Laptop,0.87,116
2768262c-bbcd-40c7-8585-1539614637c6,0318.jpg,Engaged,Confused,23,Female,Mobile,0.59,64
01559344-4f90-483b-8415-3e70251c8a1c,0319.jpg,Engaged,Confused,21,Male,Tablet,0.45,92
f1556fc3-b53e-4174-82e6-4095a28841cd,0320.jpg,Engaged,Confused,24,Female,Laptop,0.87,27
9f0e7ee8-7979-433c-ae2c-31ccc89df23f,0321.jpg,Engaged,Confused,23,Female,Tablet,0.87,65
e89baa0a-0bd8-4701-94d0-17227290157c,0322.jpg,Engaged,Confused,23,Male,Laptop,0.91,49
978c6e27-5b47-4d82-a8d1-ac51f2105579,0323.jpg,Engaged,Confused,24,Female,Tablet,0.9,44
79a4c7dc-62a8-41ab-ae7e-41484703b8d8,0324.jpg,Engaged,Confused,19,Female,Laptop,0.85,82
143a76c2-5895-4834-9060-47cdd8481bc5,0325.jpg,Engaged,Confused,24,Male,Laptop,0.59,18
74efa79d-b4a0-4c64-b06e-e03610c9419f,0326.jpg,Engaged,Confused,21,Female,Mobile,0.94,104
f2670541-6bce-4766-974d-6caaad726405,0327.jpg,Engaged,Confused,21,Male,Tablet,0.39,117
5ff2db5f-666f-41ac-a419-e5bbff0f68b0,0328.jpg,Engaged,Confused,21,Female,Tablet,0.47,119
4214fe96-6f73-4168-9cf4-072756b3c1e3,0329.jpg,Engaged,Confused,21,Male,Laptop,0.85,25
081237c2-f12d-43ff-b7f4-435658f28a88,0330.jpg,Engaged,Confused,23,Male,Laptop,0.79,106
fba05491-6cee-470c-8280-f27bd67ffc23,0331.jpg,Engaged,Confused,20,Male,Laptop,0.87,27
037fa73a-7ad8-4de5-843a-edce47292c3f,0332.jpg,Engaged,Confused,22,Female,Mobile,0.65,37
846576ec-b374-4586-8110-e3bb3d52867e,0333.jpg,Engaged,Confused,24,Female,Tablet,0.96,59
7e437350-475c-4e2a-857d-a9dfde7f574a,0334.jpg,Engaged,Confused,25,Male,Laptop,0.57,105
3910b312-04c9-4bd1-9693-3d23aac197c7,0335.jpg,Engaged,Confused,23,Female,Mobile,0.44,111
34655e64-5704-4c16-900d-13ac7b08dbb7,0336.jpg,Engaged,Confused,19,Male,Mobile,0.38,52
8f82a3b5-9f26-4581-9af6-434b38bf4a2e,0337.jpg,Engaged,Confused,22,Male,Mobile,0.7,100
04c9466f-4a7f-4725-9a19-7a734761c0a7,0338.jpg,Engaged,Confused,23,Male,Laptop,0.48,95
e146746b-9ca2-4cc1-ba7b-0acfc6ba5419,0339.jpg,Engaged,Confused,19,Female,Laptop,0.65,77
5dc084bc-caed-42e2-876a-3e3b2e755ecd,0340.jpg,Engaged,Confused,24,Male,Mobile,0.78,95
2f2b9089-fa68-4576-8a9e-637c92e16523,0341.jpg,Engaged,Confused,25,Female,Tablet,0.44,111
1288105d-3c52-4613-af5f-883ea26cf708,0342.jpg,Engaged,Confused,24,Male,Laptop,0.7,51
2ae1b0de-a0e0-45d0-8c9f-ee6b5a389277,0343.jpg,Engaged,Confused,23,Female,Laptop,0.37,110
3294d619-5526-4991-adc0-573be508b6fd,0344.jpg,Engaged,Confused,21,Male,Mobile,0.93,22
97ec6c5c-d385-49e9-ad95-49b9f58ced07,0345.jpg,Engaged,Confused,19,Male,Laptop,0.33,63
d9e01de6-f449-46b8-8380-9597ede21ddb,0346.jpg,Engaged,Confused,20,Female,Tablet,0.78,32
eb8926ec-78dd-48da-907e-28110103446c,0347.jpg,Engaged,Confused,24,Male,Tablet,0.36,11
d73fbb08-eb71-4801-9941-d776f1604aa1,0348.jpg,Engaged,Confused,22,Female,Tablet,0.69,26
8ccc92b0-11da-4267-96a2-8f60f0dbf0a0,0349.jpg,Engaged,Confused,23,Female,Laptop,0.89,24
27722c9c-5476-4071-b86c-bb91eab576b3,0350.jpg,Engaged,Confused,23,Male,Mobile,0.69,63
adc64c55-dd3f-4684-8a71-716dcdef713c,0351.jpg,Engaged,Confused,22,Female,Tablet,0.4,36
c1b39057-00e0-47f8-aded-0949fe47297a,0352.jpg,Engaged,Confused,19,Male,Laptop,0.33,50
a38118d0-b44e-4dab-9939-c6e33f706cff,0353.jpg,Engaged,Confused,18,Female,Tablet,0.72,80
8a206267-187c-4b9b-87f7-363b7e0d4e75,0354.jpg,Engaged,Confused,18,Female,Laptop,0.86,34
a3633ddc-0097-4be2-8af5-c0df2d8c553a,0355.jpg,Engaged,Confused,22,Female,Mobile,0.39,107
a265aba8-0eda-4863-a785-354f9e01df7d,0356.jpg,Engaged,Confused,21,Female,Laptop,0.67,60
9be402c9-828e-43cd-a4b1-80a34ade533a,0357.jpg,Engaged,Confused,23,Female,Tablet,0.73,62
c251e10b-deb2-4b1a-9dd5-dd639aede4bc,0358.jpg,Engaged,Confused,21,Female,Laptop,0.39,43
8d454405-817e-4247-98f3-a87a9fb2ffbb,0359.jpg,Engaged,Confused,22,Male,Laptop,0.96,66
84491c37-eb28-4f1f-b9d6-61ea736b99d3,0360.jpg,Engaged,Confused,22,Male,Laptop,0.45,67
9fd3cacd-dcd5-4d5b-a619-6a9f7785d01f,0361.jpg,Engaged,Confused,18,Male,Tablet,0.75,80
d664c349-9c7a-4356-b2ac-042f01998933,0362.jpg,Engaged,Confused,19,Female,Mobile,0.44,86
ccb9d529-7f54-49d0-8aab-b4bd0aa6b8b6,0363.jpg,Engaged,Confused,18,Female,Tablet,0.93,110
15802417-ec7c-4cb6-a2e9-07de12474514,0364.jpg,Engaged,Confused,23,Female,Tablet,0.69,60
b1c0f3ca-1ff7-419c-be46-c25263678912,0365.jpg,Engaged,Confused,20,Male,Laptop,1.0,72
c31e4bc4-8444-4988-a7b0-248c9a08a445,0366.jpg,Engaged,Confused,22,Male,Tablet,0.32,62
2e257941-9d02-414e-9544-1d3c031d4a7f,0367.jpg,Engaged,Confused,21,Female,Mobile,0.83,87
1950c884-e3ef-4c5d-9c77-978e3d6efe3b,0368.jpg,Engaged,Confused,25,Male,Mobile,0.97,51
ceb61101-44b7-46da-851f-294d12df436f,0369.jpg,Engaged,Confused,18,Male,Tablet,0.55,101
29a3e407-1472-4bc6-8946-1e1dc4a2f3fc,0370.jpg,Engaged,Confused,24,Female,Laptop,0.85,95
640122cb-a3ae-4dcd-bd6c-77303e47d7ba,0371.jpg,Engaged,Confused,22,Female,Tablet,0.55,21
2a22465d-4306-4cb1-a4e1-6098c5391830,0372.jpg,Engaged,Confused,19,Female,Tablet,0.41,61
cda0de4c-d2dd-4be4-937a-e847d44c9043,0373.jpg,Engaged,Confused,20,Male,Tablet,0.48,96
4336d6e1-972f-41f1-9a78-31278c658655,0374.jpg,Engaged,Confused,21,Female,Mobile,0.94,62
fbff3b15-cc60-48c5-b39a-e0aaa106d7f1,0385.jpg,Engaged,Confused,23,Male,Tablet,0.74,108
b30e149c-d6db-4dbe-ab66-22459c83e81d,0386.jpg,Engaged,Confused,25,Female,Laptop,0.95,119
fa982bdf-04c5-4368-8237-6b706e89ba9b,0387.jpg,Engaged,Confused,23,Female,Laptop,0.59,39
19914add-06fc-487a-b411-33279ec63c15,0388.jpg,Engaged,Confused,24,Female,Mobile,0.55,107
71a6ca0d-5b68-4038-bf00-de9fa933a1e7,0389.jpg,Engaged,Confused,22,Female,Laptop,0.69,12
5f858cd6-dfca-4069-b3f1-d122c1449bce,0390.jpg,Engaged,Confused,25,Female,Laptop,0.59,109
52c1d4eb-d06c-43bb-be2d-3f0a330c3a59,0391.jpg,Engaged,Confused,18,Male,Tablet,0.79,10
8d43e09c-1d9b-447a-b591-9cc0ffb97418,0392.jpg,Engaged,Confused,22,Female,Mobile,0.49,98
33abfd4c-731f-4f98-82f2-a0eab8b7b691,0393.jpg,Engaged,Confused,22,Male,Tablet,0.33,98
69f8358f-90e7-4ec5-9abf-1b87e34513c4,0394.jpg,Engaged,Confused,21,Female,Mobile,0.71,103
bbf7d7fa-c921-480b-aa42-44a763a8c3c4,0395.jpg,Engaged,Confused,19,Female,Laptop,0.88,21
9d1b39ce-c3df-4b58-a76c-794d9aa3d223,0396.jpg,Engaged,Confused,24,Male,Laptop,0.6,79
0b733527-2ebb-45d6-9bf1-bf1ffbf53717,0397.jpg,Engaged,Confused,24,Male,Laptop,0.63,88
474c4796-5922-4ed7-b7a6-55772ea900d1,0398.jpg,Engaged,Confused,21,Male,Tablet,0.79,120
f108b5fd-b232-4db6-9666-7b64d8696b6f,0399.jpg,Engaged,Confused,19,Female,Laptop,0.35,101
77dda820-afad-47e0-8bad-58c30737b9bf,0400.jpg,Engaged,Confused,22,Male,Laptop,0.43,17
fda4764b-d4e9-494e-bd8f-c13d0bbfd1f1,0401.jpg,Engaged,Confused,23,Female,Tablet,0.48,101
3e1f30c6-e3f1-4e75-bbb8-a072ff7a968c,0402.jpg,Engaged,Confused,20,Female,Mobile,0.62,15
d6c8a8b1-1e8f-4893-beb2-4ea2e81fa620,0422.jpg,Engaged,Confused,24,Male,Tablet,0.98,20
94e4dd1e-aafd-4f64-9c24-05be59075d1d,0423.jpg,Engaged,Confused,22,Female,Laptop,0.35,43
14e5cc7b-f4af-4f56-bafa-4a898146194a,0424.jpg,Engaged,Confused,18,Male,Tablet,0.71,109
15093bba-48e9-453f-9fc2-6e64ec16b5ea,0425.jpg,Engaged,Confused,22,Female,Laptop,0.79,66
ec6a20cd-5181-442d-b990-f3db506e49aa,0426.jpg,Engaged,Confused,19,Female,Tablet,0.61,78
006a46e4-d1b8-4b95-9df1-37a3d7e17695,0427.jpg,Engaged,Confused,20,Male,Tablet,0.34,68
d932da93-9593-41a9-a9a8-8b768063b3b8,0428.jpg,Engaged,Confused,18,Male,Mobile,0.92,67
02d4a767-b05a-4ee5-b230-f1d913c90814,0429.jpg,Engaged,Confused,23,Male,Mobile,0.7,106
d9348a2d-5c6d-4bfd-bbfa-dd17977e450f,0430.jpg,Engaged,Confused,25,Male,Mobile,0.44,47
16f11c47-5f74-452a-8e38-65433bcf2d85,0450.jpg,Engaged,Confused,24,Female,Tablet,0.41,23
e6f66c12-1fd7-44e7-900d-616ad8e9c625,0451.jpg,Engaged,Confused,20,Male,Tablet,0.83,88
4f442cb1-8e66-452c-9beb-ef5a14b99c49,0452.jpg,Engaged,Confused,22,Female,Mobile,0.7,60
79b3b451-516a-4b5a-b5b1-ecd9d198f75c,0453.jpg,Engaged,Confused,18,Male,Tablet,0.39,104
6585651e-fa42-4bbf-8658-8fa529291a27,0454.jpg,Engaged,Confused,23,Female,Laptop,0.36,54
259ce7ce-1a16-4a0a-ac3a-32811bff10d7,0455.jpg,Engaged,Confused,25,Female,Laptop,0.4,114
15bbd9fd-f491-49b1-a2f4-c596ec9a7739,0456.jpg,Engaged,Confused,25,Male,Tablet,0.77,41
dbd59a45-5f21-44f8-acd5-8c8e626c178f,0457.jpg,Engaged,Confused,19,Female,Mobile,0.65,19
372c7c01-bffa-43dc-a904-0e43ef31a4f9,0477.jpg,Engaged,Confused,22,Male,Tablet,0.86,73
1d1b9c89-adcf-49b9-a582-f89648225340,0478.jpg,Engaged,Confused,25,Male,Laptop,0.64,46
e60cc713-7b2e-4fdf-8c20-d2d925deed96,0479.jpg,Engaged,Confused,22,Male,Laptop,0.56,37
45f9b3c0-9b52-4a44-a47a-e1316ad01761,0480.jpg,Engaged,Confused,25,Female,Laptop,0.37,50
05283d76-2134-44b7-b9cd-d4e4da8a415f,0481.jpg,Engaged,Confused,21,Male,Tablet,0.41,40
428e524d-117c-45e1-8527-5f0304f74c37,0482.jpg,Engaged,Confused,19,Male,Mobile,0.52,14
db432ba2-040c-4df9-8db5-534a7d50e337,0483.jpg,Engaged,Confused,22,Male,Tablet,0.62,66
1c33ab53-2e48-4bee-8910-6200f3b902a7,0484.jpg,Engaged,Confused,21,Female,Mobile,0.69,55
2c15033d-a171-4597-b2de-b736e541bb85,0485.jpg,Engaged,Confused,23,Female,Mobile,0.58,66
f1d07c8c-ee50-4675-badc-fd81cdf2ff3b,0486.jpg,Engaged,Confused,19,Male,Laptop,0.59,79
89b59979-7475-4fda-90ec-3d8b8dd1309a,0487.jpg,Engaged,Confused,20,Female,Laptop,0.7,26
1736a9be-4c47-4053-94dc-ff02a98e55a4,0488.jpg,Engaged,Confused,23,Male,Laptop,0.77,102
d85d2449-fae8-4a0f-81cb-2e476a09de2e,0489.jpg,Engaged,Confused,25,Male,Tablet,0.85,32
4620e240-6f8e-49c5-a9e3-3e7a6db6de40,0490.jpg,Engaged,Confused,23,Female,Tablet,0.3,31
99816a00-18e5-4e94-8a82-63a4a72d6821,0491.jpg,Engaged,Confused,24,Male,Mobile,0.47,41
d25176b6-f3d0-479e-9a65-4b4e49223c8f,0492.jpg,Engaged,Confused,24,Female,Mobile,0.46,38
49686ec7-83c7-439c-bb4b-77cbee2c1441,0493.jpg,Engaged,Confused,20,Female,Laptop,0.89,87
8aa7f830-47b0-4956-bcb7-3e6d868cc493,0001.jpg,Engaged,Focused,18,Male,Mobile,0.88,25
0b70ced0-0084-4723-a855-05fb330d608e,0002.jpg,Engaged,Focused,21,Male,Mobile,0.6,96
8a384bf9-121c-44e0-ba28-b0cc709f63b5,0003.jpg,Engaged,Focused,23,Male,Tablet,0.41,73
de1c8d85-62ec-4c86-b16e-fb6006016682,0004.jpg,Engaged,Focused,19,Female,Laptop,0.47,36
a1e5033b-bb33-40ed-b92e-a28b9be9c654,0005.jpg,Engaged,Focused,23,Female,Mobile,0.68,43
7ac42e37-011f-4d2e-a85e-8231477d2f79,0006.jpg,Engaged,Focused,23,Female,Tablet,0.96,24
e540a749-fe4d-4c24-82c6-d76ff371afb5,0007.jpg,Engaged,Focused,18,Male,Tablet,0.91,46
5404ee2f-fe5b-460c-8f16-6da8ee06a6ae,0008.jpg,Engaged,Focused,24,Female,Laptop,0.37,97
2978867f-4bcd-409b-9238-937f456f79a1,0009.jpg,Engaged,Focused,25,Female,Laptop,0.64,23
3eb4f5d1-18eb-4957-8746-aeb55fd7ee5c,0010.jpg,Engaged,Focused,23,Female,Tablet,0.72,105
b9374511-74dc-44fd-8010-4bee9f9e9c65,0011.jpg,Engaged,Focused,23,Male,Tablet,0.55,84
7c72b0db-d09e-4f8b-8494-61a0c091ee8c,0058.jpg,Engaged,Focused,20,Female,Tablet,0.85,119
cc2f8a43-1d1f-4a35-980a-86fc660008fe,0059.jpg,Engaged,Focused,18,Female,Mobile,0.97,54
78719728-63cb-4194-bbc0-4d12d7234594,0060.jpg,Engaged,Focused,19,Female,Mobile,0.53,120
ee3e02d2-8092-4b3e-a2ae-1ca52e353c35,0061.jpg,Engaged,Focused,22,Female,Laptop,0.55,25
6db6ea32-69cd-443f-a298-e802a5f73151,0062.jpg,Engaged,Focused,21,Female,Tablet,0.49,32
143da3e0-8bf2-4707-b12c-4a04beab11b2,0063.jpg,Engaged,Focused,20,Male,Mobile,0.68,111
67917355-ad81-4b1a-91d2-9a22ebbce0d5,0064.jpg,Engaged,Focused,21,Male,Tablet,0.33,10
a22ceaae-2365-4660-a757-b4f0727b8ab0,0065.jpg,Engaged,Focused,23,Female,Mobile,0.59,108
d8c5e2ee-0fa3-432a-8b82-6d4fa9d1814a,0066.jpg,Engaged,Focused,20,Male,Tablet,0.57,47
8704f99b-d7f9-42a3-a026-8b4509e39aa0,0067.jpg,Engaged,Focused,23,Male,Mobile,0.35,59
a4e35dcb-af82-44f9-99b4-c4416f590294,0068.jpg,Engaged,Focused,22,Male,Tablet,0.58,78
71d47319-7569-48a7-93aa-fa275d8d962d,0069.jpg,Engaged,Focused,24,Female,Tablet,0.69,19
39e79800-bb6c-4d0a-9f31-6dd330149dcd,0070.jpg,Engaged,Focused,21,Male,Mobile,0.49,11
5f7239e9-09fb-4b5b-ade6-50d98e8bb284,0071.jpg,Engaged,Focused,19,Male,Tablet,0.96,27
f4528dcb-6d61-4381-9e33-c733b63426f4,0072.jpg,Engaged,Focused,19,Male,Mobile,0.31,34
04bd259e-c3f7-47f6-80ae-aeef9c27db1a,0073.jpg,Engaged,Focused,25,Male,Mobile,0.55,87
1ae6591c-c491-4137-a1ea-3b2556613335,0074.jpg,Engaged,Focused,19,Female,Laptop,0.8,113
465c0a1a-ac6e-4624-9496-0df7ca35b407,0075.jpg,Engaged,Focused,19,Male,Tablet,0.82,119
ad2c52a9-3bc5-4b70-b066-0bb380557797,0076.jpg,Engaged,Focused,21,Male,Mobile,0.67,95
497542fd-ce1e-4d11-af85-bc7558e3e2f4,0077.jpg,Engaged,Focused,21,Female,Laptop,0.82,95
512ef9e9-f63c-4da7-b956-100764a114ee,0078.jpg,Engaged,Focused,20,Female,Tablet,0.45,33
1764e089-e995-4a1f-b66e-2cadb123aaf6,0079.jpg,Engaged,Focused,18,Female,Mobile,0.87,104
30e1ebd5-b3be-494f-a63e-7b41916e1b00,0080.jpg,Engaged,Focused,23,Male,Laptop,0.48,108
6bcee8b1-20ba-4cd0-af3a-7deb47cf9a81,0081.jpg,Engaged,Focused,25,Male,Laptop,0.38,57
81bade27-7e7f-4804-a97c-cad511d4a29d,0082.jpg,Engaged,Focused,20,Female,Laptop,0.46,102
8d0811be-3ec7-4c77-9452-76424fc0a14d,0083.jpg,Engaged,Focused,24,Female,Laptop,0.44,78
b33d86a6-4943-45fe-aa5b-2401579d8bff,0084.jpg,Engaged,Focused,18,Male,Mobile,0.57,109
6e2757d3-ce5a-411e-b7ff-083f1d403dc2,0131.jpg,Engaged,Focused,22,Female,Laptop,0.92,67
ac1b634b-f259-4108-86fd-3aa3a107d6cb,0132.jpg,Engaged,Focused,22,Female,Mobile,0.8,87
9c3fb369-d42f-4fff-b0e3-015bfe0e397f,0133.jpg,Engaged,Focused,23,Female,Mobile,0.4,40
7248135c-e95b-4fad-9a55-22752eb2e653,0134.jpg,Engaged,Focused,19,Female,Laptop,0.31,70
09b8370f-8fd6-4511-b807-255fee5862ed,0135.jpg,Engaged,Focused,20,Female,Laptop,0.31,68
9688222f-2ce8-407f-8b3e-20fa7b43a80b,0136.jpg,Engaged,Focused,18,Female,Mobile,0.6,94
0a4fdb1f-969d-4823-bd81-29cc549c4460,0137.jpg,Engaged,Focused,24,Female,Tablet,0.45,41
78678f91-5635-41be-88c5-5510aff30ff6,0138.jpg,Engaged,Focused,23,Female,Tablet,0.72,120
74bc2b3a-a429-4638-9953-35ec6bc5eb94,0139.jpg,Engaged,Focused,24,Female,Mobile,0.44,77
8afe4d2c-bbb6-459b-a247-5801d2598e22,0140.jpg,Engaged,Focused,24,Male,Tablet,0.99,105
ca1b389e-35f8-4245-abe5-bea2519f0bb5,0141.jpg,Engaged,Focused,22,Female,Tablet,0.55,11
9e3bb333-b32b-41e2-b2f1-6f2990c0ee3d,0142.jpg,Engaged,Focused,25,Female,Laptop,0.45,77
bc1a31bd-17cb-4555-9603-540ac3934383,0143.jpg,Engaged,Focused,25,Female,Mobile,0.47,29
5ea56847-a533-4ed4-9c90-eb89e16dd3b2,0144.jpg,Engaged,Focused,23,Male,Mobile,0.41,111
308c0c91-3b45-40cb-9d3d-87b05c153e20,0145.jpg,Engaged,Focused,20,Male,Tablet,0.85,87
e3c2640a-1e8a-4665-894b-8e99a013edb3,0146.jpg,Engaged,Focused,25,Female,Laptop,0.46,87
52cadab9-648b-4043-91ca-5e4a4d4ba9bf,0147.jpg,Engaged,Focused,22,Female,Mobile,0.88,17
cba9d7e5-4457-4507-8c98-685f17ebcf4c,0148.jpg,Engaged,Focused,20,Female,Mobile,0.94,84
5862e800-d44c-43f5-9ad1-616b9bce200a,0149.jpg,Engaged,Focused,20,Male,Mobile,0.57,48
fdda10f8-015e-45a2-851d-0a3f790ad8a4,0150.jpg,Engaged,Focused,22,Male,Tablet,0.34,111
7560d18b-7eb6-422e-a295-60dc9ec451ce,0151.jpg,Engaged,Focused,19,Male,Tablet,0.99,23
f3967281-e5df-40c6-aac0-62b3b557cf7f,0152.jpg,Engaged,Focused,23,Male,Laptop,0.63,114
97ca9c4e-67f1-4f78-a646-e76ef7c4a377,0153.jpg,Engaged,Focused,24,Male,Mobile,0.58,89
ae7e1905-82bf-4072-a23c-e22266175726,0154.jpg,Engaged,Focused,19,Male,Mobile,0.95,117
bd2cbe12-e0b2-4221-a958-c68013a02b4b,0155.jpg,Engaged,Focused,22,Female,Mobile,0.34,20
fa0c7eda-7310-4704-8c2a-7eee32a3ad81,0156.jpg,Engaged,Focused,20,Male,Mobile,0.57,103
23f1e05c-a2fc-4178-9feb-121ad2dec5ea,0157.jpg,Engaged,Focused,23,Female,Laptop,0.71,116
e313cdc8-fca0-44e9-979f-5c63f692b007,0158.jpg,Engaged,Focused,18,Female,Tablet,0.56,64
9aeabe40-a83a-4ae7-9cb2-7287354a4fba,0159.jpg,Engaged,Focused,20,Male,Tablet,0.84,63
118fc3d3-28bb-48c2-8427-0656ff6e7345,0160.jpg,Engaged,Focused,23,Female,Tablet,0.77,93
b408f27d-3e67-4b1b-bfdb-75ce2b80af6a,0161.jpg,Engaged,Focused,18,Female,Mobile,0.76,35
09d5eb09-c214-4dab-b03e-3054d40340c1,0162.jpg,Engaged,Focused,23,Female,Laptop,0.92,50
01d655b6-7262-4a24-a462-0a8af4718bb0,0163.jpg,Engaged,Focused,24,Female,Mobile,0.55,22
676c52d4-d9a7-4bd3-864a-6edfedf986c6,0164.jpg,Engaged,Focused,18,Male,Tablet,0.88,25
9ee7b874-1b20-4552-a298-c7faf647b660,0165.jpg,Engaged,Focused,20,Female,Mobile,0.61,27
9d04f7b0-b03f-4124-858a-f22e7f2f7e5c,0166.jpg,Engaged,Focused,20,Male,Laptop,0.7,43
7414d4e4-1c54-4e95-91dc-89986bfd97a4,0167.jpg,Engaged,Focused,20,Male,Laptop,0.74,22
ddfa998f-0a66-423d-9f2e-89aa1aab3e26,0168.jpg,Engaged,Focused,23,Female,Mobile,0.4,97
35ff05db-18c9-451c-9aa0-27afcb9e7a1b,0169.jpg,Engaged,Focused,22,Female,Laptop,0.49,33
9153fbc2-07cd-4fa2-bb2a-0c96ffa60fb6,0170.jpg,Engaged,Focused,18,Female,Mobile,0.39,41
98af78d0-34da-4bfd-ad82-5b208be117e0,0171.jpg,Engaged,Focused,18,Male,Tablet,0.82,78
2b033a58-22b3-41a7-ad73-788bf6c466a5,0172.jpg,Engaged,Focused,19,Male,Tablet,0.46,112
f6c47822-fb3c-44c8-97ff-31ac12ff48dd,0173.jpg,Engaged,Focused,23,Female,Tablet,0.73,81
c664af53-2580-4e57-b3c8-96466dad9c31,0174.jpg,Engaged,Focused,19,Male,Laptop,0.64,85
c3e658a0-4acb-4c5b-9122-adde0f45dd97,0175.jpg,Engaged,Focused,23,Male,Tablet,0.89,39
b99869be-b231-4998-bd0f-e17bd85f0897,0176.jpg,Engaged,Focused,20,Female,Tablet,0.33,93
dbaa55eb-4447-43f4-beb6-733bf181751f,0177.jpg,Engaged,Focused,23,Female,Laptop,0.57,101
a745a1db-ccd5-49cd-acf0-0c2dccbc2a64,0178.jpg,Engaged,Focused,20,Female,Mobile,0.69,55
0895f620-ddd0-4021-a102-77d9ae57c9bd,0179.jpg,Engaged,Focused,21,Female,Mobile,0.89,11
f9314da6-b41a-42a4-a3bf-baf32aa1fd2c,0180.jpg,Engaged,Focused,25,Male,Mobile,0.56,79
26197194-7859-430f-a552-0e5019ccbf67,0181.jpg,Engaged,Focused,23,Female,Tablet,0.45,93
0d2012d5-d399-4d57-abfe-eea3ddafa941,0182.jpg,Engaged,Focused,25,Male,Tablet,0.7,13
b02ba408-a7e2-4330-af10-a3f73fe9d074,0183.jpg,Engaged,Focused,24,Male,Mobile,0.52,12
a0f375b4-9bea-4dd6-ac42-f300cb92add5,0212.jpg,Engaged,Focused,23,Male,Tablet,0.43,88
fd50a446-e27c-48af-934b-cb459d1f267d,0213.jpg,Engaged,Focused,23,Male,Tablet,0.51,73
67919cd9-dcd2-48d8-b6c1-0396a18e4f47,0214.jpg,Engaged,Focused,22,Female,Mobile,0.69,63
aab3d834-c30d-482b-b0be-26749132a40c,0215.jpg,Engaged,Focused,21,Male,Tablet,0.57,81
1034a1c1-0752-4d7e-9cf9-8991afa54b56,0216.jpg,Engaged,Focused,20,Female,Mobile,0.39,66
75c940e5-b467-48bd-bb5d-65404c37aac3,0217.jpg,Engaged,Focused,22,Male,Laptop,0.85,51
e0b15ca4-0225-4f82-870a-06ab07034e24,0218.jpg,Engaged,Focused,21,Male,Laptop,0.88,59
c7a6abdc-fa4e-485a-9910-63b28f888e87,0219.jpg,Engaged,Focused,23,Female,Tablet,0.99,14
76bbe1b6-9043-4d9d-ae04-ad4487f9fc37,0220.jpg,Engaged,Focused,23,Male,Mobile,0.85,23
86d578ec-2842-4e2a-a9e0-34760c20c8c3,0221.jpg,Engaged,Focused,24,Male,Laptop,0.65,58
f5e8f3ec-3df2-43f3-a49c-cbb9a1372f63,0222.jpg,Engaged,Focused,24,Male,Laptop,0.66,58
60191b57-20c7-4f83-88f3-088471f78b94,0223.jpg,Engaged,Focused,25,Female,Tablet,0.78,108
